350736	房地产
365464	商业连锁
351988	医药
369135	有色金属
350898	化工化纤
365525	化工化纤
365533	化工化纤
350420	工程建筑
350752	酿酒食品
374961	商业连锁
349707	电力
350275	有色金属
350263	建材
350272	医药
370487	机械
370494	医药
370511	仪电仪表
375808	通信
373931	建材
350670	机械
350663	房地产
352287	有色金属
350718	化工化纤
366482	电器
352241	其他行业
373936	工程建筑
375028	机械
375050	纺织服装
350227	房地产
350228	交通设施
350230	电力
351087	机械
375155	机械
350545	机械
349810	医药
351466	计算机
372100	化工化纤
350041	钢铁
369545	房地产
350302	化工化纤
350304	运输物流
349644	钢铁
349658	交通工具
349973	仪电仪表
372277	机械
370421	通信
370443	计算机
370449	纺织服装
350811	化工化纤
351019	电子信息
374929	工程建筑
350642	化工化纤
375642	机械
351060	其他行业
352045	通信
351959	工程建筑
371814	有色金属
351468	医药
351472	电子信息
352355	电子信息
352348	医药
375588	计算机
365806	纺织服装
351414	仪电仪表
374584	建材
350288	电力
349922	机械
373505	电器
352899	化工化纤
367464	医药
367483	通信
368703	仪电仪表
375022	券商
367726	工程建筑
350303	计算机
350667	旅游酒店
350668	化工化纤
350855	其他行业
350856	农林牧渔
374658	酿酒食品
350911	电力
374687	机械
366325	煤炭石油
366330	计算机
366355	医药
366363	化工化纤
367714	医药
367665	运输物流
350478	房地产
351892	供水供气
367610	交通工具
350159	房地产
350408	煤炭石油
349782	电子信息
350259	房地产
370784	电子信息
375405	医药
374471	医药
352377	电力
350685	电子信息
350232	煤炭石油
368159	电器
373943	电子信息
369052	电力
369188	券商
369412	酿酒食品
375703	建材
350151	教育传媒
350953	交通工具
350565	商业连锁
351250	工程建筑
350891	建材
351277	医药
350632	医药
350636	煤炭石油
350646	交通工具
350912	仪电仪表
351237	机械
367416	教育传媒
351326	酿酒食品
368483	化工化纤
350919	有色金属
367054	房地产
351991	仪电仪表
351064	农林牧渔
373694	电子信息
350686	化工化纤
350683	机械
367267	机械
372749	纺织服装
351716	通信
374335	煤炭石油
371190	医药
350932	医药
351987	计算机
373496	其他行业
373191	其他行业
350938	医药
351867	交通工具
350940	电力
366630	交通工具
367412	计算机
367402	医药
367410	外贸
350314	酿酒食品
352069	计算机
351611	酿酒食品
351354	仪电仪表
351355	房地产
351353	化工化纤
351352	有色金属
